Kode_Promo|TanggalPromo|AREAID|Distributor_ID|Distributor_Name|GroupPromo_ID|PromoType_ID|ClassPromo_ID|COA|TITLE|Tgl_Awal|Tgl_AKhir|Total_sales_TaRGET|Background|promo_mechanisme|claim_mechanisme|claimtradeoff|costofpromo|Type_of_Cost|cost_rasio|status|Complete|tanggal_reco|Jenis_Biaya|Created_by|last_update|Approval1|Approval2|Tgl_approval2|Close|Partial_amount|Kode_budget|alokasi|Value|GroupOutlet_ID|sales_Target|KdPrincipal|level2Name
BP16091612|2016-09-30 00:00:00|NO DATA|KA00021|MATAHARI|KA|TT NON PF|STORE FEE|601.4403|OPENING NEW STORE CANDY  MATAHARI JAN - DES 2016|2016-01-01 00:00:00|2016-12-31 00:00:00|344300289|TRADING TERM| BIAYA YANG DIKELUARKAN OLEH PERUSAHAAN BILA ACCOUNT MELAKUKAN OPENING NEW STORE ATAU RELAUNCH DAN TERTERA DALAM TRADING TERM |TRANSFER|Uang|625000000|NO DATA|1.815200|Approved|NANI|2016-09-30 00:00:00|J|Anisa|Nani.Sumaryani|NANI|NANI|2016-09-30 22:35:00|0|0|BD1602000|100|6250000.00||344300289|MKI|MODERN
BP16091480|2016-09-30 00:00:00|NO DATA|KA00024|RAMAYANA|KA|TT NON PF|FIXED REBATE|601.4401|FIX REBATE CANDY  RAMAYANA JAN - DES 2016|2016-01-01 00:00:00|2016-12-31 00:00:00|345058994|TRADING TERM| REBATE YG DIPEROLEH ACCOUNT  BERDASARKAN TOTAL PENJUALAN & TERTERA DITRADING TERM |TRANSFER|Uang|28589900|NO DATA|.082800|Approved|NANI|2016-09-30 00:00:00|J|Sampurno|Nani.Sumaryani|NANI|NANI|2016-09-30 22:35:00|0|0|BD1602000|100|285899.00||345058994|MKI|MODERN
BP16091482|2016-09-30 00:00:00|NO DATA|KA00024|RAMAYANA|KA|TT NON PF|INSENTIF REBATE|601.4402|INSENTIF REBATE CANDY  Ramayana JAN - DES 2016|2016-01-01 00:00:00|2016-12-31 00:00:00|345058994|TRADING TERM| PENCAPAIAN ATAS TARGET YANG DITETAPKAN DALAM TRADING TERM YANG BERHAK DITERIMA OLEH ACCOUNT |TRANSFER|Uang|28589900|NO DATA|.082800|Approved|NANI|2016-09-30 00:00:00|J|Sampurno|Nani.Sumaryani|NANI|NANI|2016-09-30 22:35:00|0|0|BD1602000|100|285899.00||345058994|MKI|MODERN
BP16091033|2016-09-30 00:00:00|NO DATA|KA00026|SAT|KA|TT NON PF|FIXED REBATE|601.4401|FIX REBATE CANDY FIX REBATE  SAT 01 JAN - 31 DES 2016|2016-01-01 00:00:00|2016-12-31 00:00:00|3039860264|TRADING TERM|REBATE YG DIPEROLEH ACCOUNT  BERDASARKAN TOTAL PENJUALAN & TERTERA DITRADING TERM |TRANSFER|Uang|358934200|NO DATA|.118000|Approved|Nani Sumaryani|2016-09-22 00:00:00|J|Anisa|Nani.Sumaryani|||2016-09-30 22:35:00|0|0|BD1602000|100|3589342.00||3039860264|MKI|MODERN
BP16091048|2016-09-30 00:00:00|NO DATA|KA00026|SAT|KA|TT NON PF|INSENTIF REBATE|601.4402|INSENTIF REBATE CANDY SAT 01 JAN - 31 DES 2016|2016-01-01 00:00:00|2016-12-31 00:00:00|3039860264|TRADING TERM|PENCAPAIAN ATAS TARGET YANG DITETAPKAN DALAM TRADING TERM YANG BERHAK DITERIMA OLEH ACCOUNT |TRANSFER|Uang|179467100|NO DATA|.059000|Approved|Nani Sumaryani|2016-09-22 00:00:00|J|Anisa|Nani.Sumaryani|NANI|Nani Sumaryani|2016-09-30 22:35:00|0|0|BD1602000|100|1794671.00||3039860264|MKI|MODERN
BP16091058|2016-09-30 00:00:00|NO DATA|KA00026|SAT|KA|TT NON PF|STORE FEE|601.4403|OPENING NEW STORE CANDY STORE FEE  SAT 01 JAN - 31 DES 2016|2016-01-01 00:00:00|2016-12-31 00:00:00|3039860264|TRADING TERM|BIAYA YANG DIKELUARKAN OLEH PERUSAHAAN BILA ACCOUNT MELAKUKAN OPENING NEW STORE ATAU RELAUNCH DAN TERTERA DALAM TRADING TERM |TRANSFER|Uang|83333300|NO DATA|.027400|Approved|Nani Sumaryani|2016-09-22 00:00:00|J|Anisa|Nani.Sumaryani|||2016-09-30 22:35:00|0|0|BD1602000|100|833333.00||3039860264|MKI|MODERN
BP16091517|2016-09-30 00:00:00|NO DATA|KA00026|SAT|KA|TT PF|DISPLAY PF|601.4302|SEWA CANDY SAT JAN - DES 2016|2016-01-01 00:00:00|2016-12-31 00:00:00|2687026002|UNTUK MENINGKATKAN PENJUALAN|PEMAJANGAN PRODUK DI ACCOUNT, PRODUKNYA ADALAH  CANDY |TRANSFER|Uang|749368700|NO DATA|.278800|Approved|NANI|2016-09-30 00:00:00|J|Anisa|Nani.Sumaryani|NANI|NANI|2016-09-30 22:35:00|0|0|BD1602000|100|7493687.00||2687026002|MKI|MODERN
BP16091519|2016-09-30 00:00:00|NO DATA|Nasional KA|Nasional|Nasional KA|BIAYA ON TOP BUDGET|OTB LAIN-LAIN|601.4506|SELISIH HARGA  ALL KEY ACCOUNT JAN - DES 2016|2016-01-01 00:00:00|2016-12-31 00:00:00|1000000|UNTUK MENINGKATKAN PENJUALAN| SELISIH HARGA CANDY |TRANSFER|Uang|30000000|NO DATA|30.000000|Approved|NANI|2016-09-30 00:00:00|J|Anisa|Nani.Sumaryani|NANI|NANI|2016-09-30 22:35:00|0|0|BD1602000|100|300000.00||1000000|MKI|MODERN
BP16091617|2016-09-30 00:00:00|NO DATA|KA00019|LOTTEMART WHOLE|KA|TT NON PF|FIXED REBATE|601.4401|FIX REBATE SUSU SODA LOTTEMART WHOLE 01 JAN - 31 DES 2016|2016-01-01 00:00:00|2016-12-31 00:00:00|80714287|TRADING TERM|REBATE YG DIPEROLEH ACCOUNT  BERDASARKAN TOTAL PENJUALAN & TERTERA DITRADING TERM|TRANSFER|Uang|10031400|NO DATA|.124200|Approved|NANI|2016-09-30 00:00:00|J|Anisa|Nani.Sumaryani|NANI|NANI|2016-09-30 23:36:00|0|0|BD1602000|100|100314.00||80714287|MKI|MODERN
BP16091618|2016-09-30 00:00:00|NO DATA|KA00019|LOTTEMART WHOLE|KA|TT NON PF|INSENTIF REBATE|601.4402|INSENTIF REBATE BEVERAGE INSENTIF REBATE  LOTTEMART WHOLE 01 JAN - 31 DES 2016|2016-01-01 00:00:00|2016-12-31 00:00:00|80714287|TRADING TERM| PENCAPAIAN ATAS TARGET YANG DITETAPKAN DALAM TRADING TERM YANG BERHAK DITERIMA OLEH ACCOUNT|TRANSFER|Uang|6687600|NO DATA|.082800|Approved|NANI|2016-09-30 00:00:00|J|Anisa|Nani.Sumaryani|NANI|NANI|2016-09-30 23:36:00|0|0|BD1602000|100|66876.00||80714287|MKI|MODERN
BP16091040|2016-10-01 00:00:00|NO DATA|KA00001|ALFA MIDI|KA|TT PF|MAILER PF|601.4303|MAILER PIA MINI PANDAN ALFA MIDI 16 - 30 SEP 2016|2016-09-16 00:00:00|2016-09-30 00:00:00|1370000|UNTUK MENINGKATKAN PENJUALAN|PEMASANGAN FOTO PRODUK DI BROSUR PRODUKNYA ADALAH SNACKIT PIA MINI PANDAN  |TRANSFER|Uang|3000000000|NO DATA|2189.781000|Approved|NANI|2016-09-22 00:00:00|J|Anisa|Nani.Sumaryani|NANI|NANI|2016-10-01 00:57:00|0|0|BD1602000|100|30000000.00||1370000|MKI|MODERN
BP16091043|2016-10-01 00:00:00|NO DATA|KA00001|ALFA MIDI|KA|TT NON PF|FIXED REBATE|601.4401|FIX REBATE SNACKIT ALFA MIDI 01 JAN - 31 DES 2016|2016-01-01 00:00:00|2016-12-31 00:00:00|1216056054|TRADING TERM|REBATE YG DIPEROLEH ACCOUNT  BERDASARKAN TOTAL PENJUALAN & TERTERA DITRADING TERM |TRANSFER|Uang|201513100|NO DATA|.165700|Approved|Nani Sumaryani|2016-09-22 00:00:00|J|Anisa|Nani.Sumaryani|NANI|Nani Sumaryani|2016-10-01 00:57:00|0|0|BD1602000|100|2015131.00||1216056054|MKI|MODERN
BP16091050|2016-10-01 00:00:00|NO DATA|KA00001|ALFA MIDI|KA|TT NON PF|STORE FEE|601.4403|OPENING NEW STORE SNACKIT  ALFA MIDI 01 JAN - 31 DES 2016|2016-01-01 00:00:00|2016-12-31 00:00:00|1216056054|TRADING TERM|BIAYA YANG DIKELUARKAN OLEH PERUSAHAAN BILA ACCOUNT MELAKUKAN OPENING NEW STORE ATAU RELAUNCH DAN TERTERA DALAM TRADING TERM |TRANSFER|Uang|125000000|NO DATA|.102700|Approved|Nani Sumaryani|2016-09-22 00:00:00|J|Anisa|Nani.Sumaryani|NANI|Nani Sumaryani|2016-10-01 00:57:00|0|0|BD1602000|100|1250000.00||1216056054|MKI|MODERN
BP16091053|2016-10-01 00:00:00|NO DATA|KA00001|ALFA MIDI|KA|TT NON PF|INSENTIF REBATE|601.4402|INSENTIF REBATE SNACKIT ALFA MIDI 01 JAN - 31 DES 2016|2016-01-01 00:00:00|2016-12-31 00:00:00|1216056054|TRADING TERM|PENCAPAIAN ATAS TARGET YANG DITETAPKAN DALAM TRADING TERM YANG BERHAK DITERIMA OLEH ACCOUNT |TRANSFER|Uang|100756500|NO DATA|.082800|Approved|Nani Sumaryani|2016-09-22 00:00:00|J|Anisa|Nani.Sumaryani|NANI|Nani Sumaryani|2016-10-01 00:57:00|0|0|BD1602000|100|1007565.00||1216056054|MKI|MODERN
BP16091068|2016-10-01 00:00:00|NO DATA|KA00001|ALFA MIDI|KA|BIAYA ON TOP BUDGET|INSTORE PROMO OTB|601.4505|CONSUMER PROMO PIA MINI PANDAN BUY 2 GET 1  ALFA MIDI 16 - 30 SEP 2016|2016-09-16 00:00:00|2016-09-30 00:00:00|1370000|UNTUK MENINGKATKAN PENJUALAN|CONSUMER PROMO SETIAP PEMBELIAN  PIA MINI PANDAN  BUY 2 GET 1 KLAIM SISTEM RAFRAKSI BASE ON SELL OUT|TRANSFER|Uang|41818200|NO DATA|30.524200|Approved|Nani Sumaryani|2016-09-22 00:00:00|J|Anisa|Nani.Sumaryani|NANI|Nani Sumaryani|2016-10-01 00:57:00|0|0|BD1602000|100|418182.00||1370000|MKI|MODERN
BP16091522|2016-10-01 00:00:00|NO DATA|KA00001|ALFA MIDI|KA|BIAYA ON TOP BUDGET|DISPLAY OTB|601.4501|SEWA GONDOLA 100 TOKO SNACKIT   ALFA MIDI 16 NOV - 15 DES 2016|2016-11-16 00:00:00|2016-12-15 00:00:00|505837736|UNTUK MENINGKATKAN PENJUALAN| PEMAJANGAN PRODUK DI ACCOUNT, PRODUKNYA ADALAH  SNACKIT |TRANSFER|Uang|5000000000|NO DATA|9.884500|Approved|NANI|2016-09-30 00:00:00|J|Anisa|Nani.Sumaryani|NANI|NANI|2016-10-01 00:57:00|0|0|BD1602000|100|50000000.00||505837736|MKI|MODERN
BP16091613|2016-10-01 00:00:00|NO DATA|KA00001|ALFA MIDI|KA|TT PF|DISPLAY PF|601.4302|SEWA CANDY SEWA BLOCK SELVING  ALFA MIDI JAN - DES 2016|2016-01-01 00:00:00|2016-12-31 00:00:00|30000000|UNTUK MENINGKATKAN PENJUALAN|PEMAJANGAN PRODUK DI ACCOUNT PRODUKNYA ADALAH ALL MKI|TRANSFER|Uang|3000000000|NO DATA|100.000000|Approved|NANI|2016-09-30 00:00:00|J|Anisa|Nani.Sumaryani|NANI|NANI|2016-10-01 00:57:00|0|0|BD1602000|100|30000000.00||30000000|MKI|MODERN
BP16091534|2016-10-01 00:00:00|NO DATA|KA00003|CARREFOUR|KA|TT NON PF|FIXED REBATE|601.4401|FIX REBATE SNACKIT  CARREFOUR 01 JAN - 31 DES 2016|2016-01-01 00:00:00|2016-12-31 00:00:00|1476789825|TRADING TERM| REBATE YG DIPEROLEH ACCOUNT  BERDASARKAN TOTAL PENJUALAN & TERTERA DITRADING TERM|TRANSFER|Uang|784327200|NO DATA|.531100|Approved|NANI|2016-09-30 00:00:00|J|Sampurno|Nani.Sumaryani|NANI|NANI|2016-10-01 00:57:00|0|0|BD1602000|100|7843272.00||1476789825|MKI|MODERN
BP16091536|2016-10-01 00:00:00|NO DATA|KA00003|CARREFOUR|KA|TT NON PF|INSENTIF REBATE|601.4402|INSENTIF REBATE SNACKIT  Carrefour 01 JAN - 31 DES 2016|2016-01-01 00:00:00|2016-12-31 00:00:00|1476789825|TRADING TERM| PENCAPAIAN ATAS TARGET YANG DITETAPKAN DALAM TRADING TERM YANG BERHAK DITERIMA OLEH ACCOUNT|TRANSFER|Uang|142604900|NO DATA|.096500|Approved|NANI|2016-09-30 00:00:00|J|Sampurno|Nani.Sumaryani|NANI|NANI|2016-10-01 00:57:00|0|0|BD1602000|100|1426049.00||1476789825|MKI|MODERN
BP16091538|2016-10-01 00:00:00|NO DATA|KA00003|CARREFOUR|KA|TT NON PF|STORE FEE|601.4403|OPENING NEW STORE SNACKIT  Carrefour 01 JAN - 31 DES 2016|2016-01-01 00:00:00|2016-12-31 00:00:00|1476789825|TRADING TERM| BIAYA YANG DIKELUARKAN OLEH PERUSAHAAN BILA ACCOUNT MELAKUKAN OPENING NEW STORE ATAU RELAUNCH DAN TERTERA DALAM TRADING TERM|TRANSFER|Uang|175000000|NO DATA|.118500|Approved|NANI|2016-09-30 00:00:00|J|Sampurno|Nani.Sumaryani|NANI|NANI|2016-10-01 00:57:00|0|0|BD1602000|100|1750000.00||1476789825|MKI|MODERN
BP16091539|2016-10-01 00:00:00|NO DATA|KA00003|CARREFOUR|KA|TT NON PF|PENALTY SERVICE LEVEL|601.4406|PENALTY SERVICE LEVEL SNACKIT  Carrefour 01 JAN - 31 DES 2016|2016-01-01 00:00:00|2016-12-31 00:00:00|1476789825|TRADING TERM| PENALTY YANG DIKENAKAN ATAS PENGIRIMAN BARANG KARENA TIDAK SESUAI PO YANG DIKELUARKAN|TRANSFER|Uang|107570900|NO DATA|.072800|Approved|NANI|2016-09-30 00:00:00|J|Sampurno|Nani.Sumaryani|NANI|NANI|2016-10-01 00:57:00|0|0|BD1602000|100|1075709.00||1476789825|MKI|MODERN
BP16091540|2016-10-01 00:00:00|NO DATA|KA00003|CARREFOUR|KA|BIAYA ON TOP BUDGET|INSTORE PROMO OTB|601.4505|CONSUMER PROMO PIA MINI KEJU  BUY 2 GET 1  CARREFOUR 31 AGS - 13 SEP 2016|2016-08-31 00:00:00|2016-09-13 00:00:00|2030000|UNTUK MENINGKATKAN PENJUALAN|CONSUMER PROMO SETIAP PEMBELIAN  PIA MINI KEJU  MENDAPATKAN BUY 2 GET 1 BEBAN KEK KLAIM SISTEM RAFRAKSI BASE ON SELL OUT |TRANSFER|Uang|60909100|NO DATA|30.004400|Approved|NANI|2016-09-30 00:00:00|J|Sampurno|Nani.Sumaryani|NANI|NANI|2016-10-01 00:57:00|0|0|BD1602000|100|609091.00||2030000|MKI|MODERN
BP16091548|2016-10-01 00:00:00|NO DATA|KA00003|CARREFOUR|KA|BIAYA ON TOP BUDGET|INSTORE PROMO OTB|601.4505|CONSUMER PROMO  PIA MINI PANDAN BUY 2 GET 1  CARREFOUR 31 AGS - 13 SEP 2016|2016-08-31 00:00:00|2016-09-13 00:00:00|1840000|UNTUK MENINGKATKAN PENJUALAN| CONSUMER PROMO  SETIAP PEMBELIAN  PIA MINI PANDAN MENDAPATKAN BUY 2 GET 1 BEBAN KEK KLAIM SISTEM RAFRAKSI BASE ON SELL OUT |TRANSFER|Uang|55454500|NO DATA|30.138300|Approved|NANI|2016-09-30 00:00:00|J|Fajar|Nani.Sumaryani|NANI|NANI|2016-10-01 00:57:00|0|0|BD1602000|100|554545.00||1840000|MKI|MODERN
BP16100001|2016-10-01 00:00:00|NO DATA|KA00003|CARREFOUR|KA|BIAYA LISTING|LISTING FEE|601.4601|LISTING FEE PIA BOX  CARREFOUR SEP - DES 2016|2016-09-01 00:00:00|2016-12-31 00:00:00|10000000|SYARAT MASUK NEW PRODUK|SYARAT MASUK NEW PRODUK , PRODUKNYA ADALAH SNACKIT PIA BOX |TRANSFER|Uang|1000000000|NO DATA|100.000000|Approved|NANI|2016-10-01 00:00:00|J|Nani.Sumaryani|Nani.Sumaryani|NANI|NANI|2016-10-01 00:57:00|0|0|BD1602000|100|10000000.00||10000000|MKI|MODERN
BP16091546|2016-10-01 00:00:00|NO DATA|KA00004|CARREFOUR EXPRSS|KA|BIAYA ON TOP BUDGET|INSTORE PROMO OTB|601.4505|CONSUMER PROMO PIA MINI KEJU  BUY 2 GET 1  CARREFOUR EXPRSS 31 AGS - 13 SEP 2016|2016-08-31 00:00:00|2016-09-13 00:00:00|990000|UNTUK MENINGKATKAN PENJUALAN| CONSUMER PROMO  SETIAP PEMBELIAN  PIA MINI KEJU  MENDAPATKAN BUY 2 GET 1 BEBAN KEK KLAIM SISTEM RAFRAKSI BASE ON SELL OUT |TRANSFER|Uang|30000000|NO DATA|30.303000|Approved|NANI|2016-09-30 00:00:00|J|Fajar|Nani.Sumaryani|NANI|NANI|2016-10-01 00:57:00|0|0|BD1602000|100|300000.00||990000|MKI|MODERN
BP16091549|2016-10-01 00:00:00|NO DATA|KA00004|CARREFOUR EXPRSS|KA|BIAYA ON TOP BUDGET|INSTORE PROMO OTB|601.4505|CONSUMER PROMO  PIA MINI PANDAN BUY 2 GET 1  CARREFOUR EXPRSS 31 AGS - 13 SEP 2016|2016-08-31 00:00:00|2016-09-13 00:00:00|330000|UNTUK MENINGKATKAN PENJUALAN| CONSUMER PROMO  SETIAP PEMBELIAN  PIA MINI PANDAN MENDAPATKAN BUY 2 GET 1 BEBAN KEK KLAIM SISTEM RAFRAKSI BASE ON SELL OUT |TRANSFER|Uang|10000000|NO DATA|30.303000|Approved|NANI|2016-09-30 00:00:00|J|Fajar|Nani.Sumaryani|NANI|NANI|2016-10-01 00:57:00|0|0|BD1602000|100|100000.00||330000|MKI|MODERN
BP16091550|2016-10-01 00:00:00|NO DATA|KA00011|GIANT|KA|TT NON PF|FIXED REBATE|601.4401|FIX REBATE SNACKIT  GIANT 01 JAN - 31 DES 2016|2016-01-01 00:00:00|2016-12-31 00:00:00|703890267|TRADING TERM| REBATE YG DIPEROLEH ACCOUNT  BERDASARKAN TOTAL PENJUALAN & TERTERA DITRADING TERM|TRANSFER|Uang|145802400|NO DATA|.207100|Approved|NANI|2016-09-30 00:00:00|J|Fajar|Nani.Sumaryani|nani|NANI|2016-10-01 00:57:00|0|0|BD1602000|100|1458024.00||703890267|MKI|MODERN
BP16091552|2016-10-01 00:00:00|NO DATA|KA00011|GIANT|KA|TT NON PF|INSENTIF REBATE|601.4402|INSENTIF REBATE SNACKIT  Giant 01 JAN - 31 DES 2016|2016-01-01 00:00:00|2016-12-31 00:00:00|703890267|TRADING TERM|PENCAPAIAN ATAS TARGET YANG DITETAPKAN DALAM TRADING TERM YANG BERHAK DITERIMA OLEH ACCOUNT|TRANSFER|Uang|58321000|NO DATA|.082800|Approved|NANI|2016-09-30 00:00:00|J|Forry.Handoko|Nani.Sumaryani|NANI|NANI|2016-10-01 00:57:00|0|0|BD1602000|100|583210.00||703890267|MKI|MODERN
BP16091557|2016-10-01 00:00:00|NO DATA|KA00011|GIANT|KA|TT NON PF|STORE FEE|601.4403|OPENING NEW STORE SNACKIT  Giant 01 JAN - 31 DES 2016|2016-01-01 00:00:00|2016-12-31 00:00:00|703890267|TRADING TERM| BIAYA YANG DIKELUARKAN OLEH PERUSAHAAN BILA ACCOUNT MELAKUKAN OPENING NEW STORE ATAU RELAUNCH DAN TERTERA DALAM TRADING TERM|TRANSFER|Uang|125000000|NO DATA|.177500|Approved|NANI|2016-09-30 00:00:00|J|Forry.Handoko|Nani.Sumaryani|NANI|NANI|2016-10-01 00:57:00|0|0|BD1602000|100|1250000.00||703890267|MKI|MODERN
BP16091559|2016-10-01 00:00:00|NO DATA|KA00011|GIANT|KA|TT NON PF|PENALTY SERVICE LEVEL|601.4406|PENALTY SERVICE LEVEL SNACKIT  Giant 01 JAN - 31 DES 2016|2016-01-01 00:00:00|2016-12-31 00:00:00|703890267|TRADING TERM| PENALTY YANG DIKENAKAN ATAS PENGIRIMAN BARANG KARENA TIDAK SESUAI PO YANG DIKELUARKAN SNACKIT SNACKIT |TRANSFER|Uang|43993100|NO DATA|.062400|Approved|NANI|2016-09-30 00:00:00|J|Forry.Handoko|Nani.Sumaryani|NANI|NANI|2016-10-01 00:57:00|0|0|BD1602000|100|439931.00||703890267|MKI|MODERN
BP16100003|2016-10-01 00:00:00|NO DATA|KA00011|GIANT|KA|BIAYA LISTING|LISTING FEE|601.4601|LISTING FEE PIA BOX  GIANT SEP - DES 2016|2016-09-01 00:00:00|2016-12-31 00:00:00|30000000|SYARAT MASUK NEW PRODUK| SYARAT MASUK NEW PRODUK , PRODUKNYA ADALAH SNACKIT PIA BOX |TRANSFER|Uang|3000000000|NO DATA|100.000000|Approved|NANI|2016-10-01 00:00:00|J|Nani.Sumaryani|Nani.Sumaryani|NANI|NANI|2016-10-01 00:57:00|0|0|BD1602000|100|30000000.00||30000000|MKI|MODERN
BP16091551|2016-10-01 00:00:00|NO DATA|KA00013|HERO|KA|TT NON PF|FIXED REBATE|601.4401|FIX REBATE SNACKIT  HERO 01 JAN - 31 DES 2016|2016-01-01 00:00:00|2016-12-31 00:00:00|567176127|TRADING TERM|REBATE YG DIPEROLEH ACCOUNT  BERDASARKAN TOTAL PENJUALAN & TERTERA DITRADING TERM|TRANSFER|Uang|117483700|NO DATA|.207100|Approved|NANI|2016-09-30 00:00:00|J|Forry.Handoko|Nani.Sumaryani|NANI|NANI|2016-10-01 00:57:00|0|0|BD1602000|100|1174837.00||567176127|MKI|MODERN
BP16091555|2016-10-01 00:00:00|NO DATA|KA00013|HERO|KA|TT NON PF|INSENTIF REBATE|601.4402|INSENTIF REBATE SNACKIT  Hero 01 JAN - 31 DES 2016|2016-01-01 00:00:00|2016-12-31 00:00:00|567176127|TRADING TERM| PENCAPAIAN ATAS TARGET YANG DITETAPKAN DALAM TRADING TERM YANG BERHAK DITERIMA OLEH ACCOUNT|TRANSFER|Uang|46993500|NO DATA|.082800|Approved|NANI|2016-09-30 00:00:00|J|Forry.Handoko|Nani.Sumaryani|NANI|NANI|2016-10-01 00:57:00|0|0|BD1602000|100|469935.00||567176127|MKI|MODERN
BP16091558|2016-10-01 00:00:00|NO DATA|KA00013|HERO|KA|TT NON PF|STORE FEE|601.4403|OPENING NEW STORE SNACKIT  Hero 01 JAN - 31 DES 2016|2016-01-01 00:00:00|2016-12-31 00:00:00|567176127|TRADING TERM| BIAYA YANG DIKELUARKAN OLEH PERUSAHAAN BILA ACCOUNT MELAKUKAN OPENING NEW STORE ATAU RELAUNCH DAN TERTERA DALAM TRADING TERM|TRANSFER|Uang|8333300|NO DATA|.014600|Approved|NANI|2016-09-30 00:00:00|J|Forry.Handoko|Nani.Sumaryani|NANI|NANI|2016-10-01 00:57:00|0|0|BD1602000|100|83333.00||567176127|MKI|MODERN
BP16091561|2016-10-01 00:00:00|NO DATA|KA00013|HERO|KA|TT NON PF|PENALTY SERVICE LEVEL|601.4406|PENALTY SERVICE LEVEL SNACKIT  Hero 01 JAN - 31 DES 2016|2016-01-01 00:00:00|2016-12-31 00:00:00|567176127|TRADING TERM|PENALTY YANG DIKENAKAN ATAS PENGIRIMAN BARANG KARENA TIDAK SESUAI PO YANG DIKELUARKAN SNACKIT SNACKIT |TRANSFER|Uang|35448500|NO DATA|.062400|Approved|NANI|2016-09-30 00:00:00|J|Forry.Handoko|Nani.Sumaryani|NANI|NANI|2016-10-01 00:57:00|0|0|BD1602000|100|354485.00||567176127|MKI|MODERN
BP16091564|2016-10-01 00:00:00|NO DATA|KA00013|HERO|KA|BIAYA ON TOP BUDGET|INSTORE PROMO OTB|601.4505|CONSUMER PROMO PIA MINI PANDAN BUY 2 GET 1  HERO 01 - 15 SEP 2016|2016-09-01 00:00:00|2016-09-15 00:00:00|24970000|UNTUK MENINGKATKAN PENJUALAN|CONSUMER PROMO SETIAP PEMBELIAN  PIA MINI PANDAN MENDAPATKAN BUY 2 GET 1 BEBAN KEK KLAIM SISTEM RAFRAKSI BASE ON SELL OUT|TRANSFER|Uang|227272700|NO DATA|9.101800|Approved|NANI|2016-09-30 00:00:00|J|Forry.Handoko|Nani.Sumaryani|NANI|NANI|2016-10-01 00:57:00|0|0|BD1602000|100|2272727.00||24970000|MKI|MODERN
BP16091037|2016-10-01 00:00:00|NO DATA|KA00015|INDOGROSIR|KA|TT NON PF|FIXED REBATE|601.4401|FIX REBATE SNACKIT FIX REBATE  INDOGROSIR 01 JAN - 31 DES 2016|2016-01-01 00:00:00|2016-12-31 00:00:00|615437651|TRADING TERM| REBATE YG DIPEROLEH ACCOUNT  BERDASARKAN TOTAL PENJUALAN & TERTERA DITRADING TERM  |TRANSFER|Uang|50992200|NO DATA|.082800|Approved|NANI SUMARYANI|2016-09-22 00:00:00|J|Anisa|Nani.Sumaryani|NANI SUMARYANI|NANI SUMARYANI|2016-10-01 00:57:00|0|0|BD1602000|100|509922.00||615437651|MKI|MODERN
BP16091042|2016-10-01 00:00:00|NO DATA|KA00015|INDOGROSIR|KA|TT NON PF|INSENTIF REBATE|601.4402|INSENTIF REBATE SNACKIT INSENTIF REBATE  INDOGROSIR 01 JAN - 31 DES 2016|2016-01-01 00:00:00|2016-12-31 00:00:00|615437651|TRADING TERM| PENCAPAIAN ATAS TARGET YANG DITETAPKAN DALAM TRADING TERM YANG BERHAK DITERIMA OLEH ACCOUNT  |TRANSFER|Uang|50992200|NO DATA|.082800|Approved|NANI SUMARYANI|2016-09-22 00:00:00|J|Anisa|Nani.Sumaryani|NANI SUMARYANI|NANI SUMARYANI|2016-10-01 00:57:00|0|0|BD1602000|100|509922.00||615437651|MKI|MODERN
BP16100002|2016-10-01 00:00:00|NO DATA|KA00015|INDOGROSIR|KA|BIAYA LISTING|LISTING FEE|601.4601|LISTING FEE PIA BOX  INDOGROSIR SEP - DES 2016|2016-09-01 00:00:00|2016-12-31 00:00:00|10000000|SYARAT MASUK NEW PRODUK|SYARAT MASUK NEW PRODUK , PRODUKNYA ADALAH SNACKIT PIA BOX |TRANSFER|Uang|1000000000|NO DATA|100.000000|Approved|NANI|2016-10-01 00:00:00|J|Nani.Sumaryani|Nani.Sumaryani|NANI|NANI|2016-10-01 00:57:00|0|0|BD1602000|100|10000000.00||10000000|MKI|MODERN
BP16091047|2016-10-01 00:00:00|NO DATA|KA00016|INDOMART|KA|BIAYA ON TOP BUDGET|OTB LAIN-LAIN|601.4506|BIAYA B2B SNACKIT PIA INDOMARET 01 JAN - 31 DES 2016|2016-01-01 00:00:00|2016-12-31 00:00:00|2687026002|UNTUK MENINGKATKAN PENJUALAN|BIAYA YANG DIKELUARKAN OLEH PERUSAHAAN YANG BERHAK DITERIMA OLEH ACCOUNT ATAS FASILITAS DATA YANG DIBERIKAN OLEH ACCOUNT ( TERTERA DALAM TRADING TERM )|TRANSFER|Uang|76153400|NO DATA|.028300|Approved|NANI SUMARYANI|2016-09-22 00:00:00|J|Anisa|Nani.Sumaryani|NANI SUMARYANI|NANI SUMARYANI|2016-10-01 00:57:00|0|0|BD1602000|100|761534.00||2687026002|MKI|MODERN
